Start,Freq,Time,Failed
0,14.8,0.901752000005093,True
0.00675675675675676,14.8,1.41480575673055,True
0.0135135135135135,14.8,2.32172351348414,True
0.0202702702702703,14.8,3.32948427038176,True
0.027027027027027,14.8,4.06943702724193,True
0.0337837837837838,14.8,0.935535783789835,True
0.0405405405405405,14.8,1.44858954051153,True
0.0472972972972973,14.8,2.35550729727261,True
0.0540540540540541,14.8,3.36326805417023,True
0.0608108108108108,14.8,4.10322081103041,True
0,14.81,0.938126000006139,True
0.00675219446320054,14.81,1.49572119443034,True
0.0135043889264011,14.81,2.45354438891545,True
0.0202565833896016,14.81,3.49750658352457,True
0.0270087778528022,14.81,4.30023877809997,True
0.0337609723160027,14.81,0.9718869723231,True
0.0405131667792032,14.81,1.52948216674354,True
0.0472653612424038,14.81,2.48730536123614,True
0.0540175557056043,14.81,3.53126755584526,True
0.0607697501688049,14.81,4.33399975042066,True
0,14.82,1.01142700000698,True
0.0067476383265857,14.82,1.5786536382869,True
0.0134952766531714,14.82,2.58759927666096,True
0.0202429149797571,14.82,3.69752991514269,True
0.0269905533063428,14.82,4.53543055358639,True
0.0337381916329285,14.82,1.04516519163712,True
0.0404858299595142,14.82,1.61239182991703,True
0.0472334682860999,14.82,2.62133746829857,True
0.0539811066126856,14.82,3.7312681067803,True
0.0607287449392713,14.82,4.569168745224,True
0,14.83,1.04223500000444,True
0.00674308833445718,14.83,1.6755330882868,True
0.0134861766689144,14.83,2.75078917669951,True
0.0202292650033715,14.83,3.92904526519866,True
0.0269723533378287,14.83,4.80325735365531,True
0.0337154416722859,14.83,1.07595044167394,True
0.0404585300067431,14.83,1.70924852995629,True
0.0472016183412003,14.83,2.78450461837648,True
0.0539447066756574,14.83,3.96276070687563,True
0.0606877950101146,14.83,4.83697279533227,True
0,14.84,1.10764499999906,True
0.00673854447439353,14.84,1.77745754441835,True
0.0134770889487871,14.84,2.91937008900295,True
0.0202156334231806,14.84,4.16522763365148,True
0.0269541778975741,14.84,5.10461117825718,True
0.0336927223719677,14.84,1.14133772236825,True
0.0404312668463612,14.84,1.81115026678753,True
0.0471698113207547,14.84,2.9530628113796,True
0.0539083557951482,14.84,4.19892035602813,True
0.0606469002695418,14.84,5.13830390063382,True
0,14.85,2.24677599996015,True
