Start,Freq,Time,Failed
0,13,0.105830000000085,True
0.00769230769230769,13,0.148689307692435,True
0.0153846153846154,13,0.251783615384802,True
0.0230769230769231,13,0.35803192307426,True
0.0307692307692308,13,0.435053230764499,True
0.0384615384615385,13,0.144291538461644,True
0.0461538461538462,13,0.187150846153987,True
0.0538461538461538,13,0.290245153845273,True
0.0615384615384615,13,0.396493461534731,True
0.0692307692307692,13,0.47351476922497,True
0,13.1,0.107329000000087,True
0.00763358778625954,13.1,0.153121587786391,True
0.0152671755725191,13.1,0.254368175572636,True
0.0229007633587786,13.1,0.361822763356014,True
0.0305343511450382,13.1,0.465844351139483,True
0.0381679389312977,13.1,0.145496938931405,True
0.0458015267175573,13.1,0.191289526717703,True
0.0534351145038168,13.1,0.292536114502875,True
0.0610687022900763,13.1,0.399990702286252,True
0.0687022900763359,13.1,0.504012290069944,True
0,13.2,0.109277000000089,True
0.00757575757575758,13.2,0.175504757575912,True
0.0151515151515152,13.2,0.280741515150927,True
0.0227272727272727,13.2,0.392292272723693,True
0.0303030303030303,13.2,0.468955030297392,True
0.0378787878787879,13.2,0.147155787878897,True
0.0454545454545455,13.2,0.213383545454713,True
0.053030303030303,13.2,0.318620303028664,True
0.0606060606060606,13.2,0.430171060601429,True
0.0681818181818182,13.2,0.506833818175508,True
0,13.3,0.219847000000199,True
0.0075187969924812,13.3,0.179115796992639,True
0.0150375939849624,13.3,0.286566593984218,True
0.0225563909774436,13.3,0.395644390973774,True
0.0300751879699248,13.3,0.501427187963497,True
0.037593984962406,13.3,0.257440984962419,True
0.0451127819548872,13.3,0.216709781955059,True
0.0526315789473684,13.3,0.324160578945582,True
0.0601503759398496,13.3,0.433238375935137,True
0.0676691729323308,13.3,0.539021172926946,True
0,13.4,0.138576000000118,True
0.00746268656716418,13.4,0.182411686567325,True
0.0149253731343284,13.4,0.312144373132899,True
0.0223880597014925,13.4,0.427757059696964,True
0.0298507462686567,13.4,0.534092746263168,True
0.0373134328358209,13.4,0.175889432835959,True
0.0447761194029851,13.4,0.21972511940316,True
0.0522388059701493,13.4,0.349457805967686,True
0.0597014925373134,13.4,0.465070492531749,True
0.0671641791044776,13.4,0.571406179100025,True
0,13.5,0.137430000000117,True
0.00740740740740741,13.5,0.207131407407593,True
0.0148148148148148,13.5,0.32021481481317,True
0.0222222222222222,13.5,0.460005222216831,True
0.0296296296296296,13.5,0.567199629625094,True
0.037037037037037,13.5,0.174467037037174,True
0.0444444444444445,13.5,0.244168444444644,True
0.0518518518518519,13.5,0.35725185184918,True
0.0592592592592593,13.5,0.49704225925284,True
0.0666666666666667,13.5,0.604236666663159,True
0,13.6,0.14052500000012,True
0.00735294117647059,13.6,0.212935941176662,True
0.0147058823529412,13.6,0.350682882350481,True
0.0220588235294118,13.6,0.492775823523144,True
0.0294117647058824,13.6,0.600812764702313,True
0.0367647058823529,13.6,0.177289705882493,True
0.0441176470588235,13.6,0.249700647059029,True
0.0514705882352941,13.6,0.387447588231815,True
0.0588235294117647,13.6,0.529540529406117,True
0.0661764705882353,13.6,0.637577470585686,True
0,13.7,0.284943999999294,True
0.0072992700729927,13.7,0.232499270073204,True
0.0145985401459854,13.7,0.378268540142787,True
0.0218978102189781,13.7,0.526502810213279,True
0.0291970802919708,13.7,2.01794608022012,True
0.0364963503649635,13.7,0.321440350363266,True
0.0437956204379562,13.7,0.268995620437654,True
0.0510948905109489,13.7,0.414764890506739,True
0.0583941605839416,13.7,0.562999160579256,True
0.0656934306569343,13.7,2.05444243059015,True
0,13.8,0.169119000000148,True
0.0072463768115942,13.8,0.246197376811819,True
0.0144927536231884,13.8,0.388185753619725,True
0.0217391304347826,13.8,0.560948130430075,True
0.0289855072463768,13.8,0.699869507245656,True
0.036231884057971,13.8,0.20535088405814,True
0.0434782608695652,13.8,0.282429260868904,True
0.0507246376811594,13.8,0.424417637676692,True
0.0579710144927536,13.8,0.597180014489051,True
0.0652173913043479,13.8,0.736101391304633,True
0,13.9,0.174170000000154,True
0.00719424460431655,13.9,0.274559244603888,True
0.0143884892086331,13.9,0.438078489203834,True
0.0215827338129496,13.9,0.624307733810064,True
0.0287769784172662,13.9,0.765478978418433,True
0.0359712230215827,13.9,0.210141223021757,True
0.0431654676258993,13.9,0.310530467624487,True
0.0503597122302158,13.9,0.474049712224421,True
0.0575539568345324,13.9,0.660278956832645,True
0.0647482014388489,13.9,0.801450201441014,True
0,14,0.203963000000183,True
0.00714285714285714,14,0.284107857142173,True
0.0142857142857143,14,0.483054714279712,True
0.0214285714285714,14,0.686574571427476,True
